,Unnamed: 0,Unnamed: 0.1,ID,Response,Grade,Question
16345,16345,20590,e7c9b4fd869eb791a63c71759d17fa7e8a93618d661588fa6ae371946756531c0923d86aafe2bfd7289d74b69cb5fe841e3839957a75e6446f2d8394b4178536,"I would initialise the vector then implement the relevant functions in the following way:

PUSH: I would implement a PUSH_FRONT function for this since the front is the top of the stack and we can only add to the front of the vector. The function would essentially shift the items in the vector 1 block forward then add then place the item in the argument in the first position.

COMPLEXITY: O(1) - Constant time.

POP: I would implement a POP_FRONT (DATA.POP_FRONT()) function for this since we can only ever remove from the top of the stack. This would essentially delete the first item and shift the remaining items 1 block backwards.

COMPLEXITY: O(n) - Constant time.

TOP: I would use the FRONT (DATA.FRONT()) function for this, since the front is essentially the front.

COMPLEXITY: O(1) - Constant time.

SIZE: I would use the size function for this to return the size of the vector.

COMPLEXITY: O(1) - Linear time.",3.0,57
16346,16346,20591,74ac16aad9cffebc9a82a3d84552ea746b2a726fb003881a5a45ccd11c8a938caed3d1a49b6f0f3b5bc663c85f99ca3ae1d10cb0f79247d51859bb82beada81b,"Fiset the push_back function will take O(n) time since there's no push_front function in vectors...We have to loop in reverse in order to add that item.

To implement the pop_front function will  take constant time O(1).",1.0,57
16347,16347,20592,5d0d60194fd1b05c809499adb963afbac0ab800c552d7666ea7779f6183d17839f234e9ecee3ed11e567d9e2e5d5f869bc08bd2cc74894f9ca624282e8055b10,"Using a vector as the underlying data storage, we would use the functions pop_front() and push_front() as we are dealing with the front of the vector as the top of the stack. Meaning that we should only be able to access the first element in the vector. Thus push_front() and pop_front().

We would use the pop_front() function of a vector for the pop() function of the stack, and the push_front() of the vector as the push() function of the stack.

For the top() or peek() function, the return would be the front() function of the vector, or data.front()

The function, push(), would be constant, O(1), in terms of time complexity.

pop(0 would be linear, O(n), in terms of time complexity

The size() function of a stack would be constant O(1) in terms of time complexity

The top() function of a stack, which uses the front() function of a vector, takes constant, O(1), time.",4.0,57
16348,16348,20593,a4513e9eefe06c5d06cd544fbaa5db795547b8f01893c660dc4a8e31a77cbc61bded840bbf0b3fd52a94491adbe0a21a3d4396c46fe19d46198e8b7b21695be6,"Since the front on the vector is the top of the stack, we would be dealing with push_front and pop_front to add and remove from the top of the stack which would be both O(1), and the top function would be our data.front() which would be O(1), and the size function would just return data.size() in O(1) time",2.0,57
16349,16349,20594,4c6239f4837a7e4857168ce1d90eccb0590dbff5755d1452f6eced3fa662d6b3d452d78b9021e9f1b0bb440c88d3e31a3396f8ac92fb89f14b2269d4512bdaa8,We would be pushing and popping at the front of the memory buffer. The 2 functions would always take constant time as we would have to move all the items either to the left when we popping and to the right when we pushing.,2.0,57
16350,16350,20595,50ac02db01dc47f0f24bb2a0e8bc1bebe3aac1ecfe652f1c87b260f45da4def0a267392e043e67a0b0f3a39374188322db34615d5257a196fc0978d4d004e1ed,"The pop and pushing functions will always taking  a linear amount of time because whenever we use a stack as a vector as the underlying data structure we  will be required to move items one space to the right or to the left ,depending on whether we are pushing or popping",4.0,57
16351,16351,20596,ab914ab560d18c5aef3e43bda3ed23f3106afabfcaabd71fb45ebbdc423746252b1d705ea396aa70f877858829d5c8d335f73b945106c9ea584789a7d7f0ea77,"If we use vector as our underlying data structure for our Stack and we treat the front of the vector as the top of our stack then we will have to push and pop from the front of the vector. Popping from the from of the vector would require us to move everything one position over to the left and then delete the last item. Thus it would be O(n) complexity as we move over n items. We also have the special case where the vector is to empty and we have to reallocate with a smaller size, the time complexity still remains as O(n). Pushing to the front would require that we move everything one position to the right and then insert the value at the front. This would also be O(n) time complexity as we move over n items. We also have the special case where we have to reallocate with double the size because the vector is too full, but the complexity is still O(n).Our top( ) function would take constant time as we are just accessing the item in the front of the vector. Our size ( ) function would have O(n) time complexity as we have to loop through n items and add to the count to determine the size of our stack. ",5.0,57
16352,16352,20597,c1e9e5684a44aa14de0a7d7593ec9809b4c2858f861776d6d9a8b2df4bba9cc394db455eb7a58c49a19ed6c08dee2a5b9eba1e9f390b469640fea31d4ffda4c0,"Using the front of the vector as the implementation of a stack complicates things because the pop and push functions would always take O(n) time. This is because to push or pop at the front of the vector, one would need to reallocate all the items that follow the item at the front of the container one place forward, then only add the new item or remove it. This is also the reason why ""push_front"" and ""pop_back"" are not included in the std::vector class; pop_back and push_back are just better since they take constant time - O(1), and O(n) in the worst case. 

The size() and peek() functions can be easily implemented in O(1) using std::vector::size and std::vector::front. You would need to create your own push_front and pop_front functions as described above as there none in the STL under the vector class.",6.0,57
16353,16353,20598,6398cd3a19a3d471bc5a210dfd041039aa199f2840055e48507502bec88a8f8eb3f128de790430daa8207ba0fde7dea8a8fb8416bcb584e1bb9e76ef88b1e1f2,"1. Push_front() will be used to push an item to the top of the stack. this will be O(1) time complexity.

2. pop_front() will be used to pop an item from the top of the stack.this will be O(1) time complexity.

3. vectorname.back will be used to get a reference to the last item on the stack. this will be O(1) time complexity.

4. vectorname.size will be used to get the number of elements on the stack. this will take O(1) time complexity.",1.0,57
16354,16354,20599,9723aae78697f512e67589fc396726b9c942a3d3f5596d681f9e90a55d7c7cee67b2655817396577b22474e4f116aa7866389d9d9a43a0c0e1dd45d6998cde32,"PUSH FUNCTION

We would have to create a push front function which adds an element to the front of the vector. This function would always take linear time because each item currently in the vector would have to copy/shift each element one to the right therefore allowing the first index to be occupied by the new element.

POP FUNCTION

We have to create a pop front function which would remove the element at the front of the vector because it indicates the top of the stack. This function would also always take linear time O(n) because we would have to copy/shift over each element one to the left after removing the first element. 

PEEK FUNCTION

Ths would take constant time using front function which uses pointer arithmetic to get the first element.

SIZE FUNCTION

This would take constant time using the size function as the vector keeps track of the number of elements.",6.0,57
16355,16355,20600,c7d75d976a010a38db71e259afee15ce7c42ba18fa8ef2214021124356299e2bc696f235d69042a2e7d6021b611ee4096167f90988dc7b1e755fca98c40f31fd,"To implement the push function for the stack, i would create a push front function which would add an item in the front of the vector by copying all the elements in the vector one space towards the back of the vector and change the value of the first element in the vector. In the best case, there would be enough space in the vector to add an item and the time complexity would be O(n). In the worst case, i would have to reallocate space and by creating a new vector and copy all the elements to the new vector. The time complexity of the worst case would be O(n).

To implement the pop function, i would create a pop front front function which would remove an element from the vector by copying all the elements in the vector one space back. In the best case where we are not wasting too much space from our vector and therefore don't need to reallocate space, the time complexity would be O(n). The worst case would have a time complexity of O(n) as we have to reallocate less space for the vector.

I would implement the peek function by returning the vector's front() function which will return the item stored in the front of the vector. The time complexity in big-oh notation would O(1).

I would implement the size function by returning the vector's size() function which has time complexity in big-oh notation as O(n).",5.0,57
16356,16356,20601,263fd6b7e81bd2b0bd84f67415866c3d75bf78011a0e0748b552d65d3fb35fc4bf5dca96f9ccb82225afdb2c9f73d9593526bb28fe17ab6d85ae420a8a33d70d,"We would have to implement our code very similarly to a regular vector, however, we will need to write some code that allows us to remember which entry is the 'top' entry and update it as we make changes to the stack. In this case the first entry is the top of our stack and we will need to make use of the push_front and pop_front functions in order to add and delete entries which will find some new memory if there is not enough space or too much space in order to copy over the entries and delete the old list from the old memory. Meaning there is a best case of O(1) and a worse case of O(n) for both the push and pop functions. For the peek and size functions it will always be O(1) because we always know where the top of the stack is.",2.0,57
16357,16357,20602,5b79e321acf32f26a1c6cc9091fa349a8baa70385c6fb736e55b942fea1901b561d1f53857749ead207a2933e580c9dfc66c9af868e9b035d1dff322ef7cd5be,"Push : For the push function i would have to implement push front function by copy all the elements in the vector and moving every single element in the vector one element back .The time Complexity will be O(n).

Pop: For the pop function i would have to implement a pop front function by using the erase function of a vector  , i would pass in the begin function of a vector as the parameter of the erase function  . The time Complexity will be O(n) since the erase function of a vector takes O(n) time.

peek: for the peek function i would use the  begin function . The time complexity will be 0(1) since the begin function uses O(1) time.

size: for the size function i would return  using  the size function of a vector . The time complexity will be O(1) since the size function of a vector takes O(1) time",6.0,57
16358,16358,20603,7f4b419d2ced93d50fb8649f87b2fa3a1ab4c6a1ecc8b63f150aeb372237c21eae97c5eba18c0880eb018ac5d3fb68e9a7180e8af2cbb1d90dc8d7f06f63f097,"for push: I would shift each element 1 position to the right then I would push the new element to the first free index. I would double the size if there isn't enough space. It would be O(n).

for pop: I would access the element and index 0 and remove it, then I would shift each of the remaining element 1 position to the left. This would be O(n).

for peek: I would access the element at index 0 and find its address then return it as a reference. It would be O(1).

for size: I would introduce a counter variable and loop through each element and when it reaches an element it would add 1 to the counter. This would be O(n).",6.0,57
16359,16359,20604,0a1930b4d16e62ac7ee353c6144c568d9ee6c791d0d3632d3ce78fd24bb2c65d328c4924d6cafd1daed9790efaefb16fe2a520125cf9396ef372146945ae0496,"If the front of the vector corresponds to the top of the stack, when pushing, a push_front function should be implemented. The time complexity is constant (O(1)) in the best case scenario and linear (O(n)) in the worst case scenario.

When popping, a pop_front function should be implemented in order to remove from the top of the stack. Time complexity is constant O(1), but can be linear O(n) in the worst case scenario.

To implement the peek function, data at the front of the vector should be returned using data.front. Time complexity is constant O(1)

To implement the size function, the amount of data within the vector is returned using data.size(). Time complexity is constant O(1)",4.0,57
16360,16360,20605,fe62a1f5e7fe2a4e7ab8c966f31166711ff57cc766445f2fc4370a7348f81dab059b866c1f91a4b1ff166d595fb9234d29f7f66b2297a565d84b506f3bd0f6e7,"Vectors use contiguous memory. So once we implement and initialise our stack variable , we will know that each item in our stack is tored next to eachother in memeory.

Having the top of the stack in the front of the vector we implement the pop , push and peek functions as follows:

	* Push : adding a value to the top of the stack will mean our first item in the vector , the data stored in position 0 , will be where our value gets pushed / added to. If there are already items in the stack , they will be moved down a position in the vector. Since the standard vector class doesnt havea push front function we would have to use a for loop of size = size of the vecor and move everythign down and then store the new value at position 0. since we have to move everythign down , it is of time complexity O(n)
	* Pop: Removing the top value of the stack will be deleting the data at position 0 of the vector. Since there no pop front function in the c++ std libraries for vectors we would need to implemnt it ourselves. Start by deleting the data in postion 0. Then , loop for size = size of vector -1 and start at i = 0. set data at i to be equal to data at i+1. Vectors are dynamic but it would be safer to reset the size to n-1 using the resize function. Since we loop through all the values , it will be O(n).
	* Peek: for peek , all you need to return is the data at postion 0. so it will O(1) complexity.",6.0,57
16361,16361,20606,66ba5975b098f5fa2bae0b86dceb6b280b99b8f4c6fff5dafe0a067b8a9153b49a39abe1525261732c63d25886c01c121ff46cf2ab2721a603f04674ea202257,"Because the front of the vector corresponds to the top of the stack we do not need to create a top variable and increment it every time we add an item to the vector. Instead we can assign the Top variable to be equal to the front of the vector, ie to 0 and leave it at that. 

PUSH: USING PUSH BACK

	* Adds a value to the top of the stack and would take constant time, O(1), but the worst case scenario is if there is not enough space and we need to reallocate, this would then take O(n) time. 

POP: USING POP FRONT

	* Because the top of the vector is the top of the stack, removing the item at the front of the vector would require that every other remaining element in the vector is shifted one place to the left, therefore this will always take O(n) time. 

PEEK

	* Always requires a constant amount of work - O(1). 

SIZE - USING SIZE FUNCTION

	* Similar to peek, this always requires the same amount of work - O(1). ",4.0,57
16362,16362,20607,5888307e6e5630e26d91393f9d95b55394aa59f773d80fc5cba42e8220ea74538fd7609c1185eaef557523bfd3715cc3b2307d7a31ddf68499df84fa7da160d9,"I would write ""top"" to always return the first element in the vector only whenever it is called.
this will take constant time because it will not have to traverse the whole vector to return the first element.

Total time will be O(1)",1.0,57
16363,16363,20608,854bde56afcd2bd2c31fbe39384369ef7c0ac613a004a4b239a7a7d08872fa336ab049f8f45358abb5e93ca8dfc33e8954bf246487197e2265435ed3c204826b,I would implement it in such a way that the push function of the stack pushes that certain item to the front of the vector. I would also implement the pop function of the stack to remove the front element of the vector. The top/peek function of the stack would then return the front item in the vector. The push function would take O(n) time since the vector would need to shift every element to the right before inserting the new element at index 0. The pop function would also take O(n) time since every element would be shifted to the left after popping. The top function would take O(1) time since vectors support indexing and the size function would also take O(1) time.,6.0,57
16364,16364,20609,482f7dae015b4c467d12506c33e2fe66aeff1ddddb85f2c9bce0e0756918b84a46072cd434d5bf20b674533a59b9c793d9d747268246eec497aed1c0f31a1c3c,"I would first initialize a stack, then use the front as the top of the stack. I would have a counter or use the size() function to show how much is in the vector to know how much we need to push up the vector to add a number to the front. 

The pop() function will have an O(n) function as we would remove the item from the stack and move the items in the vector down. 

The push() function will have an O(n) as we need to move the items in the vector down and then add an element to the front of the vector. 

The top() function will be O(n) as it gets the first item which is at the top of the stack and the first item in the vector. 

Size() function will be the number of items in the stack and vector will be O(n) as we will have to transverse through the vector to get the amount of items ",4.0,57
16365,16365,20610,17a5fd9d02d6fba8d8046ace71c42e033c0f094c5a424e213efe17ca2b15dcda4339210b67d2e20cb931a5cb55e9b6fb5621dde12a8a5e6da612e051b176b44e,"Push all the items in the vector one step backwards and then add to the front. 

Time complexity - O(n)",2.0,57
16366,16366,20611,8ccaa62cbbe76ea20aad42f0abeb4aea6b057f35352db9aef1c4c8bb791949070df63d7ca3789507be754a64de8d3383c759c83cb767d9e10e045b387bce8a09,"vectors have push back and pop back functions\methods , so i will use the front the vector as the top of the stack . The i will have to peek at the front to get the value before i pop it, stack is stored in a vector then we will have to push the elements which will be stored in the stack .

push front = O(1)

push back = O(1)

pop back =O(1)

size = O(1)",1.0,57
16367,16367,20612,336c0de60905df4ae163484013b5cc72929683b64ebae6f69a61ca7bbc767084419ba7cf9291246a9b63bc7e686a397f48c33976b41fb34999f9b50eee045aba,"Every time I push data into the vector I move the previous item one block forward using pointer arithmetic and for loop , therefore therefore the most recent item will be the front of the vector and this will take constant amount of time to shift items and linear amount to push them so, overall it will take linear amount of time.",0.0,57
16368,16368,20613,be6529d2c60e9c3e44398e6d6378522b796199a001be8bd7e7bf876610ef85fd8204961bc4cabc5a2506d1dd5b074658c765a8f7b3311d9493c6efa1d870167b,I would create a vector and then every time I want to use the push function I would shift all the items in the vector one unit to the left by using a for loop which will make the push function have the complexity of 0(n). Then when using the pop function when I want to remove the something from the top of the stack I would remove the thing in the front of the vector and then shift the items one unit to the right so that the first space in the vector is not empty and that will be done by iterating so making the pop function also 0(n). Then for the size function I would just keep a variable named size and keep increasing it when push function is used and decrease it as pop function is used so this will have the complexity of 0(1).,3.0,57
16369,16369,20614,2c32439612d29606cd7276c7d7327878252b82b353a0e5c5a38f508a89318428edb5d433b571f4ed85a8cddd2dbf4c9c5eb5b82d38c65addb4bffc9179a95b21,"A vector could make use of two different stacks and reverse the stack each time an element needs to be added. After this, the stack will have to be moved back. Thus, the complexity of the push and pop back functions would be linear, O(n) as each frame on the stack will need to be removed before implementing the function. This would mean that the time is dependent on the size of the stack. O(n) would also be the best case scenario, the worst case would be quadratic, O(n2). The size function would also be linear, O(n) as it needs to count how many items are on the stack. Thus, it is dependent on how many items there are.",0.0,57
16370,16370,20615,db2da6294f4863255b8e851f3219cc1d358a9a52af31fcce04dfd21a77bd1b6105ebfb54ad3aa0cbea5dc9fb93c67b5af9e1ff40b17fbd626a20ad3636813679,I would swap the push front function and the push back function,0.0,57
16371,16371,20616,9a6d2e6e6e0c1b575d6fd6f9cd31a3d7ef05b9fbb8f9b527d2f24c66326f4e25fb885d747e3511e370820c0e5c65531a52fb8637b76c7b43895037c2420cfc80,"For the push function I would insert the item at the front of the vector

time complexity O(n)

For the pop function I would remove the item from the front of the vector

time complexity O(n)

For the peek function I would return the reference of of top item

time complexity O(1)

For size function I would traverse the entire vector

time complexity O(n).",3.0,57
16372,16372,20617,cb120576f9fc254cce2a2bdcc2fab8a2f95f1ad24a5398cde6a97bb68344852b25ff6ddb6448c5c344141e6c8f5ee1dd504e841ca984819c02a7811908c51bc8,"Instead of using the push_front and pop_front functions of the vector we will be using the push_back pop_back functions which will always require O(1) constant time in the best case and O(n) linear time in the worst instance.

To get the size we will use the vectors ""size"" function and to peek at the top we will use the ""front"" function, both of these will always require O(1) linear time.",4.0,57
16373,16373,20618,5dcf09a63d08f8fcf484a27b8188aca8e05117584de8c4c8e580d2681056a972e8271fbb1e9e69a616d3a8d13ef9009ce7fbd4e4c680807f0aa62ce637934a9e,"Push functions:

We start at the last element and set the value of next position to the current value. Then we would work our way down the memory block to the first position.

The best case would take a O(n) time and the worst case would take a O(n^2) time.  

Top function:

We would access the first element of the vector i.e data[0].This function would take a O(1).(the std front function)

Pop Function:

We would start at the first element and go through a loop to size of the vector , setting the current data[i] = data[i+1] . Then we would set the last element to a null value. ",1.0,57
16374,16374,20619,efe8bbe0531a8edbaeccdc4f50ad7d19da4ae088aef554a1013cb2ff8b78ba31a24fa0e8f957d84b8c738910275c42c68da1550413f3ef77aa9c38fb88257b54,"To implement stack which uses a vector is the underlying data storage, we could create a class called 'Stack' and then implement the following functions as follows:

	* push - to implement a push function we can make use of a function called push_front() (which we would have to make since it is not already present in the c++ standard library).  This function would copy every item over to the right (for example position n would be assigned the value at position n -1... position 2 would be assigned the value that position 1, position 1 would be assigned the value at position 0) and thereafter set the value at position 0 to the value of our new item. Following this logic we have successfully pushed the new item to the top of the stack. At best, this would take O(n) time since we have to copy n - 1 items, however at worst this will take O(n^2) time since we might have to reallocate to a larger block of memory before copying to the right, and hence have to perform an additional  n copies.
	* pop - to implement a 'pop' function, we could make use of a pop_front() function which we also have to make ourselves. This function good copy every item over to the left (for example, position 0 would be assigned the value at position 1... position n - 1 would be assigned the value at position n) and then pop the end of the vector using pop_back(). At best, this function would take O(n) time. However, since we may have to reallocate to a smaller block of memory after calling pop_back, this function would take O(n^2) in the worst case.
	* top/peek - to implement 'top', we simply need to return the location of the value at the front of the vector (top of the stack). This can be done using the .front() function, which would take O(1) time.
	* size - to get the size of the stack we can simply use the .size() function, which would take O(1) time.",6.0,57
16375,16375,20620,f568f900863758606ecd596c211921a4e2f0720e3778a3f2c91b74ff667248e8a2d4bcea0036dc07a6e043d08d7d7b64e5934aa3ba779587a955877ff84bfb17,"I would use the c++ standard library for the the size and ppeek funtion. i would use the ""front"" vector function to impliment the peek function. The time complexity of these would be O(1). 

For the push and pop functuions i woukd have to code tem myself a C++ vector standard library doesnt have pop_front or push_front. i would code these using the ""insert"" and ""front"" functions, and you woukd then need to shift all the elements either one up or one doeen depending on if you are poping or pushing. The time complexicty would then be O(n). ",6.0,57
16376,16376,20621,0bce68d12d4bb423184167950cec8450c2529233502545e57429beb9cfc6f093c786ba9febad285f8197b7bbc233a3b506a933f196c9852e05b5416cd8c68c8e,"push front move every item  over by 1 this take O(n)

pop front removing the item at the front O(n)

peek looking at the item on top O(n)

size O(1)",4.0,57
16377,16377,20622,ea2a1bfcbe729f7621c917f77c54d68d14594e336635f36baf52750af4fc628657adce12683b4083425f0f9b883a0f335d02fe57cab5815e5cb77320840dd672,This would have 0(1) complexity since you would need to appoint a value to the front of the stack which can easily be accessed in 0(1) time. you would need initialize a variable that represents the stack and indicates the contents  of the stack. As you push more elements you are incrementing that variable and you would make that specific area in the vector equal to the element you would like to append.,0.0,57
16378,16378,20623,b722c8fd9eec42aa602e4cbd2ceee62645727f2b19607bd1bed826053b9d70a2c8e8d845bbe5119d6c5e8f3413efde7438ae5ec2d12a60cf1215dd59daf4a367,"One would need to create a class that takes in data of type thing and also that has a variable that is a vector of type thing.

Then one would would ensure pushing will only have the data being pushed to the front of the vector. Also ensuring one could only pop from front of vector.

When accessing the top of the stack one would access the front of the vector.

Overall the code would be very similar to when the top of a stack corresponds to the back of a vector, except that one can only access or add to or remove from the front of the vector.",0.0,57
16379,16379,20624,d7dfb51332e1c950aa433a238f3273834b82e31a54a773c512e9c88094b5b27c10ba7527d092402ee28c450551c97d4efc1d9a6fab4f18a9a6df9f32cd052165,"call a class stack and make it public, then call the push, pop, size and peek function inside the class and the complexity will be constant. popping, peek and size time complexity will be constant. ",2.0,57
16380,16380,20625,16f09d60ea55f541a3437e3e2ab8e9c69f838f50f98dec712996c73779cd9f654e7fa72007ae7a3b8d9cb813c8fad8d686dc40ba57c222e292c85b1a88fc8b53,"In order to implement a stack which uses a vector as underlying storage and the front of the vector is the top of the stack, one needs to remember where the top of the stack is at all times. So if we had 4 blocks of memory and it is empty then the top of the stack (front of the vector) is at -1 (Top=-1). In order to add data at the top: 
Top=-1;

data[top+1]=S1;

          top++;

this will ass S1 to the first block of memory. Continue adding items to the top in the above manner, until we run out of space when  n_items = n_allocated. Now, reallocate and copy everything across and free old memory. This is the same as implementing a vector. So implement a class stack and make it public.

To push- data.push_front      time complexity is O(n)

To pop- data.pop_front         time complexity is O(n)

To peek- return data.front()   time complexity is O(n)

size_t- return data.size()        time complexity is O(n)

then make private : 

       vector<thing>data;

                                                  ",2.0,57
16381,16381,20626,20820f051ab9e7b5dde112869be67e2e49734267d017f30c8e3086343a31575407d74708ebc5d385e1b1a34dd7dd81fa4425af4e6cb2bbdba32928c419b4a8da,"- if the top is the front of vector, when inserting we will have to push all other elements back

-removing would result in just taking off the top of the stack and will have time complexity of O(1)

- the time complexity is O(n) for pushing front",2.0,57
16382,16382,20627,936024d8e9328998a220b77c48098f57a0d619263f7c2ad0ac4157dfe9370e11abee7f579d65a28c46224757256e636c01fe798d4c5eb4d7e1574b7de8511fbf,"We will push the items back in the stored stack. We remove from the top of the stack as the top is the front of the stack and the time complexity would be O(1) ,popping.

We add the item to the stack. Time complexity is O(1) ,pushing.",0.0,57
16383,16383,20628,18821a50a643c1101d4d4b4a20eab092e9ef83d83d66cc8b476254122713205813222ecc2114e01a4fff80d19f68cc23c5bc386f899d5730224a2f35e7ae4a2c,"size() will be the same as the size() function of the vector class with time complexity O(n)

peek() will  make use of the front() function of the vector class with time complexity O(1)

for push() we'll need to move each element 1 cell back and make the first cell equal to what we wanna add, the time complexity will usually be O(n) and O(1) in best case.

for pop() we'll need to move each element 1 cell forward starting from making element 0 equal to element 1, the time complexity will usually be O(n) and O(1) in best case.",6.0,57
16384,16384,20629,9604cde612d14d7c1208567b5a899f58192d63e5eca49d1172cf02ada7bcc707c0c2961463156af2ceaf251b5e8002936b2f718d5d90b74662837e2ef34371cf,"I would use Push back and Pop back methods and the time complexity would be 0(n).

I would return a reference to the bottom of the item and the time complexity would be O(1)",2.0,57
16385,16385,20630,3dc26b747d97da3ab4afec05ff58fc24d9456624d1de4e773000cee11c5770c4305e55aba8a358eac1e51ad690a762f5e637a6ce6a5554139fe18ecd7662a5af,"For push_back I would
Move items of the vector forward once, then make the first item equal to the item I want to push back, it would take linear time O(n) 

For pop_back 

I would make the first item to be equal to the next item and then delete the last item. 

It would take linear time O(n) ",2.0,57
16386,16386,20631,c33667ae11b7bded2337c08d116fa497bbbd12dbb6b1affa7fb94c650c68ba165865aab5e81895db475a23ff725c4bc69da22573104a9522dcaf9138fd9b447c,Time complexity will be 0(1),0.0,57
16387,16387,20632,17af69de9b004cebc772407eb454a4695fd215d61e6315c9d12ef0dd3a08b8a8642b4cc8dfc787e7755ff0571045a1730ffe50dbf1069009256ea87e870d4fed,"When using the front of the vetor corresponds to the top of the stack, the 0th item will correspond to the peek of the stack getting this reference will be in constant time. When popping an item from the stack you would need to remove the first item of the vector this will be in constant time most times and linear time worst case. The push function would be implemented using insert to add an item to the front of the vector, the best case would be constant time but linear time in the event the vector needs resizing.",3.0,57
16388,16388,20633,c4c2c137f4d09a740b1294afb17fe688d9891bca471136eebcbf46a7f61b0527136ab092a90608b5c573cd06db378a8bca203b8fa5cda62d61e93ce21bb7a858,I can dynamically allocate a memory to the heap memory and use the push_front and pop_front functions to insert value into the vector and this would take constant time - O(1),0.0,57
16389,16389,20634,01414e21ecb9a1334890023f94a0d282ee23097fe9f9524ae17a5a130cb936a59877f182817dee70cef409eabab63c6b47a25ed1ae4ef0dfef7f2566f253e2b1,"A stack should be able to push and pop and these functions both take place at the top of the stack 

Push: the top of the stack is the front of the vector. This means that every time we push a new item to the front of the stack, all the other items must move a place to the right  i.e their place would increase by 1 n the vector and this will take O(n) time as every item has to move 

pop: If one pops an item off the front of the vector, every item in the vector must move one space left i.e the pace of each item must be decremented by 1 so that there is a new ""top"". This will take O(n) time as each item is shifted ",4.0,57
16390,16390,20635,a0053c94d18ea0e087a62013f5ac80c5b6b5b2b0c4aa9dd88e21096fafa1947351de1bc64c5f102a231a8bd4d8d7cf40acc72747f50d8fe1ae800f7aa85e0eed,"We first need to implement a class for our stack with a tail pointer Then we make and call all our functions public we can define our functions such as pop, push, peek, and size. We then make functions where the user outside cannot change our functions and where we store out vectors on the heap, where we will would not worry about it. 

push and pop functions will be linear in worst cases and best in constant. The peak function will be constant and the size function too.",4.0,57
16391,16391,20636,1d469feec8dabc8efe190b91bf2431897a77efbd16b2d85bdc6124d89beaeb95e4c3d1758db03e27ba5dac6295ff2b30f3eaaa927d0748ab45ecd18c4991abfb,"Create a class push_front of the vector by using pushing the thing at the back (push_back) of the vector that I want to add to the stack and copy each element in the vector to the next index which will make index 0 be empty and add the thing to in the first index and use it in the stack class. The complexity of push_front and push_back will be linear will the linear 

 ",3.0,57
16392,16392,20637,5ad20b3b420c21e1fc2861df4f4257210672d867b8a024855b258388d20148643f1a94c77f0aa2d4b47f8fba4b85741287207442ff519080915f15fdfd0e21b1,"To add to the top of the stack (which is the front of the vector) we would have to use the push_front function. This would take a constant amount of time  (O(1) time). 

To remove a value from the top of the stack, we would have to pop from the front of the vector using the pop_front function. This would also take a constant amount of time (O(1) time).

for the top()/peek() function which returns a reference to the top item, we would have to return a reference to the first item in the vector, which can be done through indexing or pointer arithmetic. this will take constant time (O(1) time).

for the size function, we will have to return n_items, which keeps track of the size of the vector.",1.0,57
16393,16393,20638,0fd0096c1497543ca0003b9e3ba007221cbda2328585a2f2260277e1c7038bb2ae7ad23e03908936421523651b3b5785ece380b977ac663ea4a02a050d012617,"A  stack follows the LIFO last in first out principle so to implement push you to push to the top of your stack and pop at the top of your stack also.

you use the push operation to push, push (int x);

you use the pop operation to pop, pop ( )

to return the size of the queue you use the operation size( ), it will return the number of elements in the stack

the top operation returns the top elements  present in the stack top ( )

the time complexity is O(1)  for all the  four operations   pop ,push ,peek and size 

in the worst cases its linear O(N)",2.0,57
16394,16394,20639,e81419dfc1d9569cd33a892060afd65b53683380b098be177940b37177a69388dbc26f4b88ae9117e614069eb6d29407e325e18a19fd38be90fa494f6adff772,"To implement the stack which has the vector as the underlying data storage with the front of the vector as the top we would have to implement some new functions in which the normal STL vector does not support such as push_front and pop_front. The push_front function would have to increase number of items in the vector, (reallocate if necessary), shift all elements to the right by one and then insert in the very first position our new value thus our push function in our stack would be implemented easily if we adjusted our vector container. The pop_front would work the same just in reverse, this would remove the first element of the vector, (reallocate if necessary), then it would shift all elements one to the left thus our stack pop would be implemented easily if we just adjusted our vector container. The size of the stack would be implemented as normal as the vector keeps track of the amount of items in it and so that would require constant time O(1). Peeking would also take O(1) as we could just return the value stored in the first position using .front(), etc. Push would take linear time O(n) due to all the copies in push_front of the vector, and pop would have to take O(n) due to also all the copies in the pop_front of the vector..",6.0,57
16395,16395,20640,a0a0e3863f2cfe81dc13120d1d5fb28060efbca078cff0afc0ca4a53755acf909a3b28053a432d02251e8d53776e3aedf7eeff75f48fc36029b0d4fb7d46aa25,"Vectors in C++ do not support push_front or pop_front. Thus I would first reverse the items in the vector so that the back of the vector would correspond to the top of the stack.

In order to implement push, you need to add an item to the back of the reversed vector, so I would use the push_back function. This function adds an item to the back of the vector using pointer arithmetic. If the vector is full we need to copy all of the items into a bigger vector. In the best case this function takes O(1) time and worst case it take O(n) time.

For the pop function we need to remove an item from the back of the reversed vector. To achieve this I would use the pop_back function which removes the last item. This would take O(1) time in the best case and O(n) time in the worst case as we would need to copy everything into a smaller vector.

To implement peek, we can use pointer arithmetic to access the last item in the vector. We would use the back function. This always takes O(1) time.

Finally I would use the size function of vectors to implement size. This function always takes O(1) time because vectors need to keep track of the number of elements they contain.",6.0,57
